1052 | Repino, Robert
1053 | Resnick, Mike
1054 | Reynolds, Sean K.
1055 | Rhoades, Josh
1056 | Rhodes, Morgan / Rowen, Michelle
1057 | Riazi, Karuna
1058 | Rice, Anne
1059 | Rice, Morgan
1060 | Richardson, E. E.
1061 | Richardson, Kat
1062 | Riddell, Chris
1063 | Riggs, Ransom
1064 | Ringo, John
1065 | Riordan, Rick
1066 | Rios, Emma
1067 | Rivera, K. Arsenault
1068 | Roberson, Jennifer
1069 | Roberts, Nora / Robb, J. D.
1070 | Robertson, Joshua
1071 | Robertson, S. E.
1072 | Robillard, Anne
1073 | Robinson, Diane Mae
1074 | Robinson, Eden
1075 | Robinson, Kim Stanley
1076 | Robinson, Scott J.
1077 | Rogerson, Margaret
1078 | Romanczuk, Alan
1079 | Rose, Rie Sheridan
1080 | Rosen, Lev A. C.
1081 | Rosenfelder, Mark
1082 | Ross, Pauline M.
1083 | Roth, Veronica
1084 | Rothfuss, Patrick
1085 | Rowe, Andrew
1086 | Rowell, Rainbow
1087 | Rowland, Diana
1088 | Rowling, J. K. / Galbraith, Robert
1089 | Rudwin, Maximilian J.
1090 | Ruff, Matt
1091 | Rushdie, Salman
1092 | Russ, Joanna
1093 | Russell, Jeffrey
1094 | Russell, Karen
1095 | Russell, Mark
1096 | Russell, Mary Doria
1097 | Rustad, A. Merc
1098 | Rutledge, Mike
1099 | Ryan, Anthony
1100 | Sagara West, Michelle / Sagara, Michelle / West, Michelle
1101 | Sager, Riley
1102 | Saintcrow, Lilith
1103 | Sakurazaka, Hiroshi
1104 | Salaam, Kiini Ibura
1105 | Salvatore, R. A.
1106 | Salyards, Jeff
1107 | Samatar, Sofia
1108 | Sanders, William
1109 | Sanderson, Brandon
1110 | Sapkowski, Andrzej
1111 | Saunders, Charles R.
1112 | Saunders, George
1113 | Savage, Felicity
1114 | Savage, Sam
1115 | Scalzi, John
1116 | Schaefer, Craig
1117 | Schafer, Courtney
1118 | Schawtz, Richard
1119 | Schmitz, James H.
1120 | Schwab, V. E. / Schwab, Victoria
1121 | Schweblin, Samanta
1122 | Schwindt, Peter
1123 | Scott, Martin
1124 | Scott, Michael
1125 | Scull, Luke
1126 | Sedia, Ekaterina
1127 | Segal, Stephen H.
1128 | Segel, Jason
1129 | Seiner, Hanus
1130 | Seiple, Andrew
1131 | Setiawan, Erick
1132 | Severns, Jordan
1133 | Shah, Sami
1134 | Sham, Michael
1135 | Shanker, Tarun
1136 | Shannon, Samantha
1137 | Sharma, Priya
1138 | Shaw, Allison
1139 | Shaw, Vivian
1140 | Shawl, Nisi
1141 | Sheckley, Robert
1142 | Shehadeh, Ramsey
1143 | Shel, Mike
1144 | Shelley, Mary
1145 | Shepard, Lucius
1146 | Sherman, Delia
1147 | Sherman, Josepha
1148 | Shinkai, Makoto
1149 | Shinn, Sharon
1150 | Shurin, Jared
1151 | Shusterman, Neal
1152 | Shute, Nevil
1153 | Silverberg, Robert
1154 | Sim, Tara
1155 | Simak, Clifford D.
1156 | Simmons, Dan
1157 | Simon, Francesca
1158 | Simone, Gail
1159 | Simons, Maria
1160 | Simpson, Jacqueline
1161 | Singh, Nalini
1162 | Skovron, Jon
1163 | Skrutskie, Emily
1164 | Skulich, David
1165 | Skye, Evelyn
1166 | Slatter, Angela
1167 | Smaill, Anna
1168 | Smith, Chris
1169 | Smith, Clark Ashton
1170 | Smith, Lindsay
1171 | Smith, Robert
1172 | Smith, Sherwood
1173 | Smith, Zadie
1174 | Snodgrass, Melinda M.
1175 | Solomon, Rivers
1176 | Sorachi, Hideaki
1177 | Soria, Destiny
1178 | Spark, Anna Smith
1179 | Spark, Muriel
1180 | Sparks, Amber
1181 | Speakman, Shawn
1182 | Spooner, Meagan
1183 | Springer, Nancy
1184 | Sprunk, Jon
1185 | Spurrier, Jo
1186 | Squailia, Gabriel / Squailia, Gabrielle
1187 | St. Elmo, Raymond
1188 | Stacey, William
1189 | Stackpole, Michael A.
1190 | Staveley, Brian
1191 | Stead, Rebecca
1192 | Steakley, John
1193 | Steiger, Isabelle
1194 | Stephens, Anna
1195 | Stephenson, Neal
1196 | Sterling, Bruce
1197 | Stevens, Amanda
1198 | Stevens, Nica
1199 | Stevenson, Noelle
1200 | Stevenson, Robert Louis
1201 | Stevermer, Caroline
1202 | Stewart, Glynn
1203 | Stewart, Ian
1204 | Stewart, Mary
1205 | Stewart, Paul
1206 | Stiefvater, Maggie
1207 | Stoker, Bram
1208 | Stone, Adrian
1209 | Stovall, Ben
1210 | Stover, Matthew Woodring
1211 | Strahan, Jonathan
1212 | Straughan, Scott
1213 | Stross, Charles
1214 | Stroud, Jonathan
1215 | Strout, Anton
1216 | Sullivan, J. P.
1217 | Sullivan, Michael J.
1218 | Sullivan, Robin
1219 | Summers, Ella
1220 | Sun, Bobby
1221 | Sundberg, Minna
1222 | Suttkus, Michael
1223 | Suzuki, Nakaba
1224 | Swainston, Steph
1225 | Swann, S. Andrew
1226 | Swanson, Jay
1227 | Swanwick, Michael
1228 | Swendson, Shanna
1229 | Swenson, Daniel P.
1230 | Swift, E. J.
1231 | Swirsky, Rachel
1232 | Sykes, Sam
1233 | Tahir, Sabaa
1234 | Takaya, Natsuki
1235 | Takekuma, Kentaro
1236 | Tallerman, David
1237 | Tamaki, Jillian
1238 | Tarr, Judith
1239 | Tatar, Maria
1240 | Tawada, Yoko
1241 | Taylor, Chris
1242 | Taylor, Dennis E.
1243 | Taylor, Janet B.
1244 | Taylor, Jodi
1245 | Taylor, Laini
1246 | Taylor, Lucy
1247 | Tchaikovsky, Adrian
1248 | Telgemeier, Raina
1249 | Teller, Jesse
1250 | Teng, Tais
1251 | Terrible Ten
1252 | Tezuka, Osamu
1253 | Theodore, R. J.
1254 | Thomas, Lee
1255 | Thomas, Michael Damian
1256 | Thomas, Steve
1257 | Thompson, Tade
1258 | Thorne, Jack
1259 | Tidbeck, Karin
1260 | Tidhar, Lavie
1261 | Tiffany, John
1262 | Tokarczuk, Olga
1263 | Tolbert, Jeremiah
1264 | Tolkien, J. R. R.
1265 | Tomasi, Peter J.
1266 | Towle, Ben
1267 | Tregillis, Ian
1268 | Tremblay, Paul
1269 | Triantafyllou, Petros
1270 | Tuchman, Barbara W.
1271 | Tucker, Phil
1272 | Tufo, Mark
1273 | Turner, Marc
1274 | Turner, Megan Whalen
1275 | Uncredited
1276 | Underwood, Michael R.
1277 | Urasawa, Naoki
1278 | Valdron, D. G.
1279 | Valente, Catherynne M.
1280 | Valentine, Genevieve
1281 | Van Coops, Nathan
1282 | Vance, Jack
1283 | VanderMeer, Jeff
1284 | Vaughan, Brian K.
1285 | Vaughn, Carrie
1286 | Vehlmann, Fabien
1287 | Venditti, Robert
1288 | Vermette, Katherena
1289 | Verne, Jules
1290 | Vernon, Ursula / Kingfisher, T.
1291 | Villoso, K. S.
1292 | Vine, Adam
1293 | Vinge, Joan D.
1294 | Volsky, Paula
1295 | Vonarburg, Elisabeth
1296 | Vonnegut, Kurt
1297 | Vukcevich, Ray
1298 | Wagahara, Satoshi
1299 | Wagner, Phoebe
1300 | Wales, Alexander
1301 | Walker, Adrian J.
1302 | Walker, Rysa
1303 | Wall, Sandell
1304 | Wallace, David Foster
1305 | Wallace, F. L.
1306 | Wallace, Jon
1307 | Wallace, Matt
1308 | Wallace, Sean
1309 | Walton, Brian J.
1310 | Walton, Jo
1311 | Ward, Cynthia
1312 | Ward, Jesmyn
1313 | Ward, Lynd
1314 | Ward, Michael
1315 | Warner, Marina
1316 | Warner, Tiana
1317 | Watson, Angus
1318 | Watt-Evans, Lawrence
1319 | Weatherspoon, Rebekah
1320 | Webb, Barbara J.
1321 | Wecker, Helene
1322 | Weekes, Patrick
1323 | Weeks, Brent
1324 | Wein, Elizabeth
1325 | Weiner, E. S. C.
1326 | Weir, Andy
1327 | Weis, Margaret
1328 | Weisman, Jacob
1329 | Weisser, Will
1330 | Weldon, Glen
1331 | Wells, Alex / Acks, Alex
1332 | Wells, Ankaret
1333 | Wells, Catherine
1334 | Wells, Dan
1335 | Wells, H. G.
1336 | Wells, Jaye
1337 | Wells, Martha
1338 | Wendig, Chuck
1339 | Werlinger, Caren J.
1340 | Westall, Robert
1341 | Westerfeld, Scott
1342 | Wexler, Django
1343 | Whedon, Joss
1344 | Wheeler, Jeff
1345 | White, Elle Katharine
1346 | White, T. H.
1347 | Whitecastle, Timandra
1348 | Whitehead, Adam
1349 | Whitehead, Colson
1350 | Whitta, Gary
1351 | Wiebe, Kurtis J.
1352 | Wieland, Bronte Christopher
1353 | Wight, Will
1354 | Wildbow / McCrae, J. C.
1355 | Wilde, Fran
1356 | Wilde, Oscar
1357 | Wilhelm, Kate
1358 | Wilkes, J. D.
1359 | Wilks, Eileen
1360 | Williams, Jen
1361 | Williams, Skip
1362 | Williams, Tad
1363 | Williamson, Joshua
1364 | Willie, Connie
1365 | Willingham., Bill
1366 | Willis, Connie
1367 | Wills, Michael
1368 | Wilson, Catherine M.
1369 | Wilson, Daniel H.
1370 | Wilson, G. Willow
1371 | Wilson, Kai Ashante
1372 | Wilson, Robert Charles
1373 | Windling, Terri
1374 | Winters, Ben H.
1375 | Wisoker, Leona
1376 | Wolf, Deborah A.
1377 | Wolfe, Gene
1378 | Wolfe, Navah
1379 | Womack, Jack
1380 | Womack, Ytasha L.
1381 | Wong, Alyssa
1382 | Wong, David
1383 | Woodbury, Sarah
1384 | Wooding, Chris
1385 | Wrede, Patricia C.
1386 | Wright, Suzanne
1387 | Wurts, Janny
1388 | Wyndham, John
1389 | Wytovich, Stephanie M.
1390 | Yahgulanaas, Michael Nicoll
1391 | Yamazaki, Kore
1392 | Yang, Gene Luen
1393 | Yang, J. Y.
1394 | Yap, Cosimo
1395 | Yap, Isabel
1396 | Yates, Crystal
1397 | Yee, F. C.
1398 | Yu, E. Lily
1399 | Zahn, Timothy
1400 | Zaleski, Carol
1401 | Zaleski, Philip
1402 | Zekas, Kelly
1403 | Zelazny, Roger
1404 | Zieja, Joe
1405 | de Bodard, Aliette
1406 | de Castell, Sebastien
1407 | de Larrabeiti, Michael
1408 | de Lint, Charles
1409 | del Toro, Guillermo
1410 | uru-chan
1411 | von Goethe, Johann Wolfgang
